-5	0.1	0.236288	1.30038e-10
-5	0.6	0.746389	5.94026e-11
-5	1.1	0.889951	7.79923e-11
-5	1.6	0.967292	1.2319e-10
-5	2.1	1.02034	2.16853e-10
-5	2.6	1.06045	4.03006e-10
-5	3.1	1.0921	7.82627e-10
-5	3.6	1.11771	1.56815e-09
-5	4.1	1.13888	3.13687e-09
-5	4.6	1.15681	6.59849e-09
-5	5.1	1.17241	1.36827e-08
-5	5.6	1.18639	2.87094e-08
-5	6.1	1.19929	5.81805e-08
-5	6.6	1.21153	1.20299e-07
-5	7.1	1.22344	2.42525e-07
-5	7.6	1.23529	4.92012e-07
-5	8.1	1.24729	1.02978e-06
-5	8.6	1.25965	2.0137e-06
-5	9.1	1.27255	3.99874e-06
-5	9.6	1.28617	8.03172e-06
-5	10.1	1.3007	1.63738e-05
-5	10.6	1.31636	3.06079e-05
-5	11.1	1.33341	6.06342e-05
-5	11.6	1.35212	0.000114813
-5	12.1	1.37285	0.000256003
-5	12.6	1.39607	0.000414771
-5	13.1	1.42232	0.000568908
-5	13.6	1.45237	0.00157483
-5	14.1	1.48716	0.00351432
-5	14.6	1.52799	0.00659932
-5	15.1	1.57664	0.0155885
-5	15.6	1.63551	0.0297889
-5	16.1	1.7081	0.0574929
-5	16.6	1.79912	0.114127
-5	17.1	1.91481	0.167477
-5	17.6	2.02722	0.525538
-5	18.1	2.21774	0.458989
-5	18.6	2.48045	0.44083
-5	19.1	2.85103	0.69771
-5	19.6	3.32709	0.939158
-5	20.1	3.92687	1.12229
-5	20.6	4.80566	1.49793
-5	21.1	6.10175	1.91357
-5	21.6	8.0528	2.33296
-5	22.1	11.0719	2.73781
-5	22.6	15.8872	3.11273
-5	23.1	23.8259	3.44698
-5	23.6	37.3973	3.73524
-5	24.1	61.5473	3.97716
-5	24.6	106.479	4.17591
-5	25.1	194.346	4.33654
-5	25.6	376.078	4.46465
-5	26.1	859.888	5.56475
-5	26.6	2557.86	6.98129
-5	27.1	8997.01	7.40253
-5	27.6	26423.2	12.5373
-5	28.1	87517.2	21.2583
-5	28.6	334248	36.1017
-5	29.1	1.51536e+06	61.4269
-5	29.6	8.47845e+06	104.755
-5	30.1	6.17668e+07	179.112
-5	30.6	6.3274e+08	307.17
-5	31.1	1.02339e+10	528.573
-5	31.6	3.14911e+11	913.035
-5	32.1	2.56267e+13	1583.88
-5	32.6	1.07731e+16	2760.68
-5	33.1	1.33162e+20	4837.2
-5	33.6	1.73198e+29	8524.89
-5	34.1	1	1
-5	34.6	1	1
-5	35.1	1	1
-5	35.6	1	1
-5	36.1	1	1
-5	36.6	1	1
-5	37.1	1	1
-5	37.6	1	1
-5	38.1	1	1
-5	38.6	1	1
-5	39.1	1	1
-5	39.6	1	1
-5	40.1	1	1
-4.5	0.1	0.233494	1.28662e-10
-4.5	0.6	0.731576	5.30781e-11
-4.5	1.1	0.857988	6.26704e-11
-4.5	1.6	0.92251	8.90731e-11
-4.5	2.1	0.964921	1.38819e-10
-4.5	2.6	0.995759	2.30291e-10
-4.5	3.1	1.0191	3.96311e-10
-4.5	3.6	1.0371	7.05223e-10
-4.5	4.1	1.05113	1.26053e-09
-4.5	4.6	1.06223	2.2341e-09
-4.5	5.1	1.07115	4.10152e-09
-4.5	5.6	1.07847	7.34996e-09
-4.5	6.1	1.08461	1.28547e-08
-4.5	6.6	1.0899	2.36849e-08
-4.5	7.1	1.09455	4.08422e-08
-4.5	7.6	1.09875	7.0403e-08
-4.5	8.1	1.10262	1.24474e-07
-4.5	8.6	1.10625	1.94959e-07
-4.5	9.1	1.10971	3.18015e-07
-4.5	9.6	1.11306	5.31071e-07
-4.5	10.1	1.11634	9.04154e-07
-4.5	10.6	1.11958	1.52438e-06
-4.5	11.1	1.12281	1.13164e-06
-4.5	11.6	1.12605	3.31955e-06
-4.5	12.1	1.12932	5.72421e-06
-4.5	12.6	1.13263	1.05247e-05
-4.5	13.1	1.13599	1.62884e-05
-4.5	13.6	1.13943	2.79214e-05
-4.5	14.1	1.14296	3.92321e-05
-4.5	14.6	1.14659	5.60097e-05
-4.5	15.1	1.15033	0.000100427
-4.5	15.6	1.15419	0.000135784
-4.5	16.1	1.1582	0.000256845
-4.5	16.6	1.16237	0.000364877
-4.5	17.1	1.16671	0.000473464
-4.5	17.6	1.17125	0.000435432
-4.5	18.1	1.176	0.00131268
-4.5	18.6	1.18099	0.00225458
-4.5	19.1	1.18625	0.00230246
-4.5	19.6	1.19181	0.00383177
-4.5	20.1	1.1977	0.00391434
-4.5	20.6	1.20396	0.00420476
-4.5	21.1	1.21066	0.0144579
-4.5	21.6	1.21784	0.02337
-4.5	22.1	1.22563	0.043252
-4.5	22.6	1.23413	0.0667383
-4.5	23.1	1.24352	0.0962399
-4.5	23.6	1.25428	0.144814
-4.5	24.1	1.267	0.211963
-4.5	24.6	1.28318	0.315239
-4.5	25.1	1.29631	0.310603
-4.5	25.6	1.34711	0.717437
-4.5	26.1	1.40263	1.06917
-4.5	26.6	1.42411	1.05954
-4.5	27.1	1.44784	1.04685
-4.5	27.6	1.47426	1.0306
-4.5	28.1	1.50185	1.01483
-4.5	28.6	1.53192	0.997129
-4.5	29.1	1.56616	0.974539
-4.5	29.6	1.60565	0.94588
-4.5	30.1	1.6518	0.909612
-4.5	30.6	1.70653	0.863738
-4.5	31.1	1.7725	0.805701
-4.5	31.6	1.85342	0.732298
-4.5	32.1	1.97805	0.83242
-4.5	32.6	2.13628	0.979118
-4.5	33.1	2.32517	1.12125
-4.5	33.6	2.5465	1.25357
-4.5	34.1	2.80304	1.37397
-4.5	34.6	3.10066	1.49278
-4.5	35.1	3.44737	1.61064
-4.5	35.6	3.87923	1.81045
-4.5	36.1	4.47454	2.22721
-4.5	36.6	5.43014	3.05437
-4.5	37.1	6.89511	3.91664
-4.5	37.6	8.67263	5.70107
-4.5	38.1	11.141	8.30275
-4.5	38.6	14.6625	11.9711
-4.5	39.1	19.7688	17.1048
-4.5	39.6	27.3012	24.248
-4.5	40.1	38.6158	34.1458
-4	0.1	0.227606	1.32822e-10
-4	0.6	0.706956	5.05581e-11
-4	1.1	0.840665	5.54913e-11
-4	1.6	0.898614	7.40319e-11
-4	2.1	0.93587	1.0726e-10
-4	2.6	0.962475	1.65419e-10
-4	3.1	0.982258	2.6647e-10
-4	3.6	0.997198	4.38375e-10
-4	4.1	1.00857	7.28092e-10
-4	4.6	1.0173	1.20532e-09
-4	5.1	1.02407	2.06157e-09
-4	5.6	1.02939	3.34948e-09
-4	6.1	1.03366	5.47556e-09
-4	6.6	1.03713	9.06917e-09
-4	7.1	1.04002	1.50209e-08
-4	7.6	1.04248	2.29079e-08
-4	8.1	1.04461	3.73054e-08
-4	8.6	1.0465	5.84783e-08
-4	9.1	1.04819	8.33502e-08
-4	9.6	1.04975	1.35353e-07
-4	10.1	1.05119	2.03118e-07
-4	10.6	1.05254	2.44588e-07
-4	11.1	1.05383	3.54573e-07
-4	11.6	1.05506	6.70203e-07
-4	12.1	1.05624	9.11336e-07
-4	12.6	1.05739	1.4052e-06
-4	13.1	1.05851	2.12351e-06
-4	13.6	1.05961	2.74659e-06
-4	14.1	1.0607	3.53848e-06
-4	14.6	1.06176	4.98132e-06
-4	15.1	1.06282	6.75525e-06
-4	15.6	1.06387	9.64837e-06
-4	16.1	1.06491	1.51299e-05
-4	16.6	1.06595	2.11356e-05
-4	17.1	1.06699	3.23885e-05
-4	17.6	1.06803	4.31552e-05
-4	18.1	1.06907	5.05458e-05
-4	18.6	1.07012	8.03084e-05
-4	19.1	1.07117	0.000107965
-4	19.6	1.07222	0.00013763
-4	20.1	1.07328	0.00020969
-4	20.6	1.07435	0.000210023
-4	21.1	1.07542	0.000306243
-4	21.6	1.07651	0.000477014
-4	22.1	1.07761	0.000571099
-4	22.6	1.07872	0.000852696
-4	23.1	1.07985	0.000695449
-4	23.6	1.08099	0.00121893
-4	24.1	1.08215	0.00167947
-4	24.6	1.08332	0.00281799
-4	25.1	1.08452	0.0023994
-4	25.6	1.08573	0.00210739
-4	26.1	1.08704	0.0048446
-4	26.6	1.08829	0.00496026
-4	27.1	1.08956	0.00508115
-4	27.6	1.09086	0.00307355
-4	28.1	1.09221	0.016475
-4	28.6	1.09356	0.0171454
-4	29.1	1.09495	0.0172677
-4	29.6	1.09644	0.0385697
-4	30.1	1.0979	0.0392578
-4	30.6	1.09939	0.039962
-4	31.1	1.10092	0.0406351
-4	31.6	1.10297	0.109929
-4	32.1	1.10453	0.110572
-4	32.6	1.10606	0.109991
-4	33.1	1.1077	0.111306
-4	33.6	1.10938	0.112474
-4	34.1	1.11357	0.433748
-4	34.6	1.11349	0.414655
-4	35.1	1.11354	0.395422
-4	35.6	1.11374	0.376087
-4	36.1	1.21077	1.15069
-4	36.6	1.21182	1.14844
-4	37.1	1.21284	1.14596
-4	37.6	1.21386	1.14323
-4	38.1	1.21489	1.14025
-4	38.6	1.21595	1.13701
-4	39.1	1.21704	1.1335
-4	39.6	1.21818	1.12971
-4	40.1	1.2194	1.12562
-3.5	0.1	0.21971	1.35979e-10
-3.5	0.6	0.684109	4.99212e-11
-3.5	1.1	0.822405	5.15222e-11
-3.5	1.6	0.88519	6.49879e-11
-3.5	2.1	0.919708	9.17409e-11
-3.5	2.6	0.944142	1.34623e-10
-3.5	3.1	0.962167	2.08183e-10
-3.5	3.6	0.975662	3.28659e-10
-3.5	4.1	0.985832	5.28132e-10
-3.5	4.6	0.993542	8.44065e-10
-3.5	5.1	0.999433	1.34747e-09
-3.5	5.6	1.00399	2.14718e-09
-3.5	6.1	1.00755	3.36804e-09
-3.5	6.6	1.01039	5.25399e-09
-3.5	7.1	1.01269	7.86762e-09
-3.5	7.6	1.01459	1.21008e-08
-3.5	8.1	1.01619	1.82264e-08
-3.5	8.6	1.01756	2.79931e-08
-3.5	9.1	1.01876	3.82331e-08
-3.5	9.6	1.01982	5.92482e-08
-3.5	10.1	1.02077	8.29456e-08
-3.5	10.6	1.02163	1.17575e-07
-3.5	11.1	1.02243	1.57145e-07
-3.5	11.6	1.02317	2.45432e-07
-3.5	12.1	1.02386	3.37666e-07
-3.5	12.6	1.02452	4.00915e-07
-3.5	13.1	1.02514	5.64916e-07
-3.5	13.6	1.02574	8.60844e-07
-3.5	14.1	1.02631	1.18649e-06
-3.5	14.6	1.02686	1.53699e-06
-3.5	15.1	1.02739	2.16203e-06
-3.5	15.6	1.02791	2.59076e-06
-3.5	16.1	1.02841	3.46868e-06
-3.5	16.6	1.0289	4.03034e-06
-3.5	17.1	1.02937	4.75932e-06
-3.5	17.6	1.02984	8.44174e-06
-3.5	18.1	1.0303	8.7972e-06
-3.5	18.6	1.03075	1.16033e-05
-3.5	19.1	1.03119	1.42123e-05
-3.5	19.6	1.03162	2.16365e-05
-3.5	20.1	1.03205	2.89211e-05
-3.5	20.6	1.03247	3.19268e-05
-3.5	21.1	1.03288	3.14889e-05
-3.5	21.6	1.03329	4.26373e-05
-3.5	22.1	1.0337	3.09675e-05
-3.5	22.6	1.0341	5.93791e-05
-3.5	23.1	1.0345	8.38421e-05
-3.5	23.6	1.03489	0.000143242
-3.5	24.1	1.03528	0.000146405
-3.5	24.6	1.03566	0.000150742
-3.5	25.1	1.03604	0.000211478
-3.5	25.6	1.03642	0.00033061
-3.5	26.1	1.0368	0.000312889
-3.5	26.6	1.03718	0.000476037
-3.5	27.1	1.03756	0.000448285
-3.5	27.6	1.03793	0.000431721
-3.5	28.1	1.0383	0.00078776
-3.5	28.6	1.03868	0.000781102
-3.5	29.1	1.03905	0.00119373
-3.5	29.6	1.03942	0.00103136
-3.5	30.1	1.03979	0.00182651
-3.5	30.6	1.04012	0.00189066
-3.5	31.1	1.04048	0.00208612
-3.5	31.6	1.04084	0.00226556
-3.5	32.1	1.0412	0.00242742
-3.5	32.6	1.04156	0.00257062
-3.5	33.1	1.04192	0.00274077
-3.5	33.6	1.04229	0.00299207
-3.5	34.1	1.04265	0.0032813
-3.5	34.6	1.04302	0.0035831
-3.5	35.1	1.04338	0.00390602
-3.5	35.6	1.04373	0.0143643
-3.5	36.1	1.04396	0.0147593
-3.5	36.6	1.04428	0.0146931
-3.5	37.1	1.04429	0.022676
-3.5	37.6	1.0447	0.0225866
-3.5	38.1	1.04431	0.0339146
-3.5	38.6	1.04585	0.0403639
-3.5	39.1	1.04624	0.0399698
-3.5	39.6	1.04645	0.0503411
-3.5	40.1	1.04619	0.0774965
-3	0.1	0.21058	1.40696e-10
-3	0.6	0.662511	4.99481e-11
-3	1.1	0.804025	4.95868e-11
-3	1.6	0.869134	6.13651e-11
-3	2.1	0.907862	8.29739e-11
-3	2.6	0.93363	1.19903e-10
-3	3.1	0.950717	1.78741e-10
-3	3.6	0.963458	2.76319e-10
-3	4.1	0.973019	4.35683e-10
-3	4.6	0.980229	6.78791e-10
-3	5.1	0.985705	1.0514e-09
-3	5.6	0.989906	1.60714e-09
-3	6.1	0.993169	2.5118e-09
-3	6.6	0.995742	3.79154e-09
-3	7.1	0.997805	5.72703e-09
-3	7.6	0.999488	8.27053e-09
-3	8.1	1.00089	1.24646e-08
-3	8.6	1.00207	1.81795e-08
-3	9.1	1.00308	2.56437e-08
-3	9.6	1.00397	3.74541e-08
-3	10.1	1.00475	4.97488e-08
-3	10.6	1.00546	6.35719e-08
-3	11.1	1.0061	1.00047e-07
-3	11.6	1.00668	1.21257e-07
-3	12.1	1.00722	1.64905e-07
-3	12.6	1.00773	2.28107e-07
-3	13.1	1.0082	3.13719e-07
-3	13.6	1.00865	4.30184e-07
-3	14.1	1.00907	5.76956e-07
-3	14.6	1.00947	7.2699e-07
-3	15.1	1.00985	9.62591e-07
-3	15.6	1.01022	1.12176e-06
-3	16.1	1.01057	1.47998e-06
-3	16.6	1.01091	2.00482e-06
-3	17.1	1.01124	2.60125e-06
-3	17.6	1.01155	3.14421e-06
-3	18.1	1.01186	4.02011e-06
-3	18.6	1.01215	4.69935e-06
-3	19.1	1.01244	5.44289e-06
-3	19.6	1.01272	6.54907e-06
-3	20.1	1.01299	9.40926e-06
-3	20.6	1.01325	1.1908e-05
-3	21.1	1.01351	1.29628e-05
-3	21.6	1.01376	1.67242e-05
-3	22.1	1.01401	1.97575e-05
-3	22.6	1.01425	1.50585e-05
-3	23.1	1.01448	1.55505e-05
-3	23.6	1.01471	3.40769e-05
-3	24.1	1.01493	3.63318e-05
-3	24.6	1.01515	2.77809e-05
-3	25.1	1.01537	6.50068e-05
-3	25.6	1.01558	6.42257e-05
-3	26.1	1.01578	6.91711e-05
-3	26.6	1.01598	0.00010028
-3	27.1	1.01618	8.79451e-05
-3	27.6	1.01638	7.77142e-05
-3	28.1	1.01657	7.0054e-05
-3	28.6	1.01676	6.39617e-05
-3	29.1	1.01695	5.06746e-05
-3	29.6	1.01713	5.19837e-05
-3	30.1	1.01732	0.000296763
-3	30.6	1.0175	0.000290501
-3	31.1	1.01768	0.000302529
-3	31.6	1.01785	0.000271162
-3	32.1	1.01802	0.000262581
-3	32.6	1.01819	0.000689356
-3	33.1	1.01836	0.000704586
-3	33.6	1.01852	0.000712747
-3	34.1	1.01869	0.000720469
-3	34.6	1.01885	0.00122243
-3	35.1	1.019	0.00150502
-3	35.6	1.01917	0.00139838
-3	36.1	1.01933	0.00188219
-3	36.6	1.01947	0.00219269
-3	37.1	1.01963	0.00221906
-3	37.6	1.01979	0.00209297
-3	38.1	1.01994	0.00207081
-3	38.6	1.02009	0.00375568
-3	39.1	1.02024	0.00362971
-3	39.6	1.02039	0.00370828
-3	40.1	1.02054	0.00387802
-2.5	0.1	0.200745	1.42649e-10
-2.5	0.6	0.641268	5.08402e-11
-2.5	1.1	0.787008	4.91005e-11
-2.5	1.6	0.855015	5.99512e-11
-2.5	2.1	0.895749	7.9463e-11
-2.5	2.6	0.922987	1.12829e-10
-2.5	3.1	0.942046	1.65226e-10
-2.5	3.6	0.955644	2.49379e-10
-2.5	4.1	0.965456	3.87208e-10
-2.5	4.6	0.972512	5.83411e-10
-2.5	5.1	0.977772	8.99205e-10
-2.5	5.6	0.981795	1.37807e-09
-2.5	6.1	0.98491	2.05553e-09
-2.5	6.6	0.987356	3.17424e-09
-2.5	7.1	0.989309	4.69418e-09
-2.5	7.6	0.990894	6.61629e-09
-2.5	8.1	0.992204	9.78347e-09
-2.5	8.6	0.993305	1.41731e-08
-2.5	9.1	0.994246	1.97705e-08
-2.5	9.6	0.995063	2.74066e-08
-2.5	10.1	0.995783	3.73391e-08
-2.5	10.6	0.996424	4.91867e-08
-2.5	11.1	0.997003	6.24151e-08
-2.5	11.6	0.997531	8.24653e-08
-2.5	12.1	0.998016	1.28274e-07
-2.5	12.6	0.998465	1.61057e-07
-2.5	13.1	0.998884	2.19976e-07
-2.5	13.6	0.999277	2.60975e-07
-2.5	14.1	0.999647	2.53758e-07
-2.5	14.6	0.999997	3.96327e-07
-2.5	15.1	1.00033	5.25921e-07
-2.5	15.6	1.00065	7.34056e-07
-2.5	16.1	1.00095	9.46442e-07
-2.5	16.6	1.00124	1.19066e-06
-2.5	17.1	1.00151	1.39134e-06
-2.5	17.6	1.00178	1.84612e-06
