-5	0.1	0.0842361	2.93642e-11
-5	0.6	0.311854	2.91088e-11
-5	1.1	0.310467	2.92839e-11
-5	1.6	0.226259	2.95128e-11
-5	2.1	0.143507	2.94178e-11
-5	2.6	0.0831542	2.93377e-11
-5	3.1	0.045211	2.94518e-11
-5	3.6	0.0235146	2.88575e-11
-5	4.1	0.0118745	2.95624e-11
-5	4.6	0.00588829	2.91234e-11
-5	5.1	0.00289115	2.94043e-11
-5	5.6	0.00141391	2.96299e-11
-5	6.1	0.000691485	2.80468e-11
-5	6.6	0.000339062	2.9188e-11
-5	7.1	0.00016695	2.79146e-11
-5	7.6	8.26168e-05	2.90125e-11
-5	8.1	4.11015e-05	2.7133e-11
-5	8.6	2.0556e-05	2.91079e-11
-5	9.1	1.03323e-05	2.91718e-11
-5	9.6	5.21741e-06	2.84589e-11
-5	10.1	2.64539e-06	2.59869e-11
-5	10.6	1.34607e-06	2.88827e-11
-5	11.1	6.86984e-07	2.92229e-11
-5	11.6	3.51473e-07	2.95023e-11
-5	12.1	1.80171e-07	2.95895e-11
-5	12.6	9.24981e-08	2.42144e-11
-5	13.1	4.7542e-08	2.71408e-11
-5	13.6	2.44572e-08	2.43949e-11
-5	14.1	1.25913e-08	2.40303e-11
-5	14.6	6.48703e-09	2.50305e-11
-5	15.1	3.34535e-09	2.2499e-11
-5	15.6	1.72765e-09	1.15541e-11
-5	16.1	8.94068e-10	2.89591e-11
-5	16.6	4.64068e-10	2.4149e-11
-5	17.1	2.41798e-10	2.41392e-11
-5	17.6	1.25913e-10	1.02209e-11
-5	18.1	6.66546e-11	4.75961e-12
-5	18.6	3.38432e-11	2.53587e-11
-5	19.1	1.8172e-11	1.35006e-11
-5	19.6	9.80146e-12	7.52117e-12
-5	20.1	5.33239e-12	4.26502e-12
-5	20.6	2.8893e-12	2.56194e-12
-5	21.1	1.57177e-12	1.58845e-12
-5	21.6	8.60034e-13	9.82118e-13
-5	22.1	4.74113e-13	5.93649e-13
-5	22.6	2.62809e-13	3.53084e-13
-5	23.1	1.46212e-13	2.07355e-13
-5	23.6	8.14995e-14	1.20473e-13
-5	24.1	4.54427e-14	6.93263e-14
-5	24.6	2.531e-14	3.95399e-14
-5	25.1	1.40638e-14	2.23598e-14
-5	25.6	7.78812e-15	1.25395e-14
-5	26.1	4.29418e-15	6.97422e-15
-5	26.6	2.6342e-15	6.26526e-15
-5	27.1	1.8514e-15	5.83317e-15
-5	27.6	1.46354e-15	5.00544e-15
-5	28.1	9.5675e-16	4.65273e-15
-5	28.6	5.65914e-16	4.65273e-15
-5	29.1	3.34049e-16	4.65273e-15
-5	29.6	1.96716e-16	4.65273e-15
-5	30.1	1.1553e-16	4.65273e-15
-5	30.6	6.76434e-17	4.65273e-15
-5	31.1	3.94705e-17	4.65273e-15
-5	31.6	2.29439e-17	4.65273e-15
-5	32.1	1.32809e-17	4.65273e-15
-5	32.6	7.65177e-18	4.65273e-15
-5	33.1	4.38596e-18	4.65273e-15
-5	33.6	2.49988e-18	4.65273e-15
-5	34.1	1e-30	1e-30
-5	34.6	1e-30	1e-30
-5	35.1	1e-30	1e-30
-5	35.6	1e-30	1e-30
-5	36.1	1e-30	1e-30
-5	36.6	1e-30	1e-30
-5	37.1	1e-30	1e-30
-5	37.6	1e-30	1e-30
-5	38.1	1e-30	1e-30
-5	38.6	1e-30	1e-30
-5	39.1	1e-30	1e-30
-5	39.6	1e-30	1e-30
-5	40.1	1e-30	1e-30
-4.5	0.1	0.0991445	2.86973e-11
-4.5	0.6	0.359393	2.91726e-11
-4.5	1.1	0.374601	2.94049e-11
-4.5	1.6	0.296824	2.92588e-11
-4.5	2.1	0.207269	2.94353e-11
-4.5	2.6	0.133316	2.91554e-11
-4.5	3.1	0.080987	2.9235e-11
-4.5	3.6	0.0473267	2.9585e-11
-4.5	4.1	0.0269868	2.88459e-11
-4.5	4.6	0.0151807	2.88222e-11
-4.5	5.1	0.00849235	2.90242e-11
-4.5	5.6	0.00475177	2.88608e-11
-4.5	6.1	0.0026698	2.93035e-11
-4.5	6.6	0.00151012	2.93124e-11
-4.5	7.1	0.000861258	2.88472e-11
-4.5	7.6	0.000495702	2.94455e-11
-4.5	8.1	0.000288027	2.87613e-11
-4.5	8.6	0.000168962	2.8541e-11
-4.5	9.1	0.000100048	2.64106e-11
-4.5	9.6	5.97779e-05	2.78335e-11
-4.5	10.1	3.60253e-05	2.90907e-11
-4.5	10.6	2.18879e-05	2.61968e-11
-4.5	11.1	1.34001e-05	2.76277e-11
-4.5	11.6	8.26237e-06	2.80601e-11
-4.5	12.1	5.12828e-06	2.94871e-11
-4.5	12.6	3.20256e-06	2.66987e-11
-4.5	13.1	2.01128e-06	2.84201e-11
-4.5	13.6	1.2697e-06	2.65213e-11
-4.5	14.1	8.05362e-07	2.90803e-11
-4.5	14.6	5.13054e-07	2.49775e-11
-4.5	15.1	3.28131e-07	2.47535e-11
-4.5	15.6	2.1061e-07	2.89583e-11
-4.5	16.1	1.35613e-07	2.81529e-11
-4.5	16.6	8.75739e-08	2.91008e-11
-4.5	17.1	5.66967e-08	2.88208e-11
-4.5	17.6	3.67877e-08	2.37925e-11
-4.5	18.1	2.39173e-08	2.78331e-11
-4.5	18.6	1.55761e-08	2.71863e-11
-4.5	19.1	1.01586e-08	1.68025e-11
-4.5	19.6	6.63333e-09	2.48031e-11
-4.5	20.1	4.33563e-09	2.29693e-11
-4.5	20.6	2.83601e-09	2.2527e-11
-4.5	21.1	1.85615e-09	2.10475e-11
-4.5	21.6	1.21531e-09	2.01664e-11
-4.5	22.1	7.95922e-10	2.83697e-11
-4.5	22.6	5.21301e-10	2.44463e-11
-4.5	23.1	3.4146e-10	2.69813e-11
-4.5	23.6	2.23639e-10	2.29488e-11
-4.5	24.1	1.4654e-10	2.8471e-11
-4.5	24.6	9.59664e-11	2.06341e-11
-4.5	25.1	6.29228e-11	1.98604e-11
-4.5	25.6	4.13589e-11	2.04823e-11
-4.5	26.1	2.7541e-11	2.54975e-11
-4.5	26.6	1.79827e-11	1.92163e-11
-4.5	27.1	1.17363e-11	1.20817e-11
-4.5	27.6	7.65288e-12	7.51022e-12
-4.5	28.1	4.98677e-12	4.59818e-12
-4.5	28.6	3.25355e-12	2.81913e-12
-4.5	29.1	2.12383e-12	1.70109e-12
-4.5	29.6	1.39075e-12	1.045e-12
-4.5	30.1	9.13295e-13	6.48466e-13
-4.5	30.6	6.01136e-13	3.96318e-13
-4.5	31.1	3.96963e-13	2.3734e-13
-4.5	31.6	2.63301e-13	1.38097e-13
-4.5	32.1	1.75681e-13	7.87813e-14
-4.5	32.6	1.17919e-13	7.38974e-14
-4.5	33.1	7.8778e-14	6.28287e-14
-4.5	33.6	5.22735e-14	4.77491e-14
-4.5	34.1	3.4661e-14	3.54461e-14
-4.5	34.6	2.3237e-14	2.84109e-14
-4.5	35.1	1.56443e-14	2.22568e-14
-4.5	35.6	1.0578e-14	1.71314e-14
-4.5	36.1	7.1829e-15	1.30021e-14
-4.5	36.6	4.89752e-15	9.75443e-15
-4.5	37.1	3.35203e-15	7.24675e-15
-4.5	37.6	2.34548e-15	5.76099e-15
-4.5	38.1	1.75037e-15	5.33558e-15
-4.5	38.6	1.34276e-15	4.77602e-15
-4.5	39.1	9.77155e-16	4.65273e-15
-4.5	39.6	7.02264e-16	4.65273e-15
-4.5	40.1	5.06187e-16	4.65273e-15
-4	0.1	0.10989	2.86199e-11
-4	0.6	0.38325	2.9064e-11
-4	1.1	0.42161	2.93354e-11
-4	1.6	0.351375	2.92562e-11
-4	2.1	0.259842	2.93039e-11
-4	2.6	0.177771	2.93892e-11
-4	3.1	0.11525	2.94765e-11
-4	3.6	0.0720708	2.94738e-11
-4	4.1	0.0440792	2.93284e-11
-4	4.6	0.0266488	2.90706e-11
-4	5.1	0.0160511	2.94311e-11
-4	5.6	0.00968602	2.88611e-11
-4	6.1	0.00587841	2.89157e-11
-4	6.6	0.00359692	2.94179e-11
-4	7.1	0.0022224	2.86349e-11
-4	7.6	0.00138771	2.92521e-11
-4	8.1	0.000876024	2.88892e-11
-4	8.6	0.000559101	2.8906e-11
-4	9.1	0.000360699	2.94798e-11
-4	9.6	0.000235147	2.84954e-11
-4	10.1	0.000154846	2.93577e-11
-4	10.6	0.000102951	2.86449e-11
-4	11.1	6.90759e-05	2.89227e-11
-4	11.6	4.67496e-05	2.82356e-11
-4	12.1	3.18993e-05	2.83179e-11
-4	12.6	2.19348e-05	2.944e-11
-4	13.1	1.51931e-05	2.58284e-11
-4	13.6	1.05959e-05	2.79008e-11
-4	14.1	7.43752e-06	2.90432e-11
-4	14.6	5.2524e-06	2.58779e-11
-4	15.1	3.73052e-06	2.6274e-11
-4	15.6	2.6639e-06	2.63425e-11
-4	16.1	1.91191e-06	1.99666e-11
-4	16.6	1.37875e-06	2.21086e-11
-4	17.1	9.98741e-07	2.17858e-11
-4	17.6	7.26533e-07	2.07949e-11
-4	18.1	5.30622e-07	2.37631e-11
-4	18.6	3.88993e-07	2.68767e-11
-4	19.1	2.86173e-07	2.7084e-11
-4	19.6	2.11232e-07	2.919e-11
-4	20.1	1.56403e-07	2.60591e-11
-4	20.6	1.16147e-07	2.59541e-11
-4	21.1	8.64919e-08	2.87944e-11
-4	21.6	6.4576e-08	2.61565e-11
-4	22.1	4.83314e-08	2.84304e-11
-4	22.6	3.62566e-08	2.58779e-11
-4	23.1	2.72572e-08	2.82837e-11
-4	23.6	2.05331e-08	2.66611e-11
-4	24.1	1.54972e-08	2.46857e-11
-4	24.6	1.17171e-08	1.8534e-11
-4	25.1	8.87385e-09	2.43181e-11
-4	25.6	6.73094e-09	1.85012e-11
-4	26.1	5.1129e-09	2.30953e-11
-4	26.6	3.88903e-09	1.76672e-11
-4	27.1	2.96181e-09	1.35455e-11
-4	27.6	2.25827e-09	2.34057e-11
