-5	0.1	0.0891788	3.49192e-10
-5	0.6	0.472378	9.42746e-11
-5	1.1	0.738904	9.4491e-11
-5	1.6	0.921398	1.3054e-10
-5	2.1	1.07173	2.05207e-10
-5	2.6	1.20032	3.55418e-10
-5	3.1	1.3092	6.49784e-10
-5	3.6	1.39959	1.22194e-09
-5	4.1	1.47359	2.48648e-09
-5	4.6	1.53402	5.02285e-09
-5	5.1	1.58391	9.95181e-09
-5	5.6	1.62606	2.06863e-08
-5	6.1	1.66289	4.27462e-08
-5	6.6	1.69636	8.7187e-08
-5	7.1	1.72804	1.71924e-07
-5	7.6	1.75918	3.38486e-07
-5	8.1	1.79079	7.20707e-07
-5	8.6	1.82374	1.28518e-06
-5	9.1	1.8588	2.75008e-06
-5	9.6	1.89668	5.17521e-06
-5	10.1	1.93814	1.08261e-05
-5	10.6	1.98398	2.11124e-05
-5	11.1	2.03511	4.06162e-05
-5	11.6	2.09262	8.37062e-05
-5	12.1	2.15782	0.000162942
-5	12.6	2.23237	0.00023958
-5	13.1	2.31839	0.00056754
-5	13.6	2.41861	0.000986248
-5	14.1	2.53669	0.00188427
-5	14.6	2.67724	0.00383828
-5	15.1	2.84685	0.00680812
-5	15.6	3.05454	0.00676413
-5	16.1	3.3126	0.0325699
-5	16.6	3.63845	0.0519829
-5	17.1	4.05558	0.0997985
-5	17.6	4.58848	0.207506
-5	18.1	5.31344	0.0712394
-5	18.6	6.00772	0.747605
-5	19.1	7.30347	0.741221
-5	19.6	9.08048	0.765416
-5	20.1	11.6141	0.797699
-5	20.6	15.1109	0.886014
-5	21.1	20.2227	1.01295
-5	21.6	27.941	1.14442
-5	22.1	40.0268	1.25474
-5	22.6	59.5097	1.34626
-5	23.1	91.9556	1.42106
-5	23.6	147.976	1.48118
-5	24.1	248.655	1.52863
-5	24.6	437.843	1.56532
-5	25.1	811.538	1.593
-5	25.6	1592.3	1.61319
-5	26.1	3330.62	1.6272
-5	26.6	8380.54	2.3864
-5	27.1	26414.2	3.1612
-5	27.6	103867	3.4314
-5	28.1	381369	4.87839
-5	28.6	1.46307e+06	8.24767
-5	29.1	6.6619e+06	13.9726
-5	29.6	3.74313e+07	23.7277
-5	30.1	2.73826e+08	40.4023
-5	30.6	2.81658e+09	69.0052
-5	31.1	4.57409e+10	118.261
-5	31.6	1.41326e+12	203.448
-5	32.1	1.15482e+14	351.48
-5	32.6	4.87511e+16	610.062
-5	33.1	6.05195e+20	1064.34
-5	33.6	7.90677e+29	1867.38
-5	34.1	1	1
-5	34.6	1	1
-5	35.1	1	1
-5	35.6	1	1
-5	36.1	1	1
-5	36.6	1	1
-5	37.1	1	1
-5	37.6	1	1
-5	38.1	1	1
-5	38.6	1	1
-5	39.1	1	1
-5	39.6	1	1
-5	40.1	1	1
-4.5	0.1	0.102637	2.89531e-10
-4.5	0.6	0.475081	8.14641e-11
-4.5	1.1	0.692873	7.81969e-11
-4.5	1.6	0.834007	9.91844e-11
-4.5	2.1	0.945316	1.41609e-10
-4.5	2.6	1.03699	2.21373e-10
-4.5	3.1	1.11147	3.58858e-10
-4.5	3.6	1.17024	6.24032e-10
-4.5	4.1	1.2153	1.08973e-09
-4.5	4.6	1.24909	1.91394e-09
-4.5	5.1	1.27407	3.43688e-09
-4.5	5.6	1.29244	6.20634e-09
-4.5	6.1	1.30601	1.09306e-08
-4.5	6.6	1.31618	1.92805e-08
-4.5	7.1	1.32403	3.42997e-08
-4.5	7.6	1.33033	5.80586e-08
-4.5	8.1	1.33563	1.0111e-07
-4.5	8.6	1.34035	1.67537e-07
-4.5	9.1	1.34477	2.60541e-07
-4.5	9.6	1.3491	4.59286e-07
-4.5	10.1	1.35348	8.17112e-07
-4.5	10.6	1.35802	1.24843e-06
-4.5	11.1	1.3628	2.08053e-06
-4.5	11.6	1.36787	3.22388e-06
-4.5	12.1	1.37328	5.65754e-06
-4.5	12.6	1.37908	8.89797e-06
-4.5	13.1	1.38527	1.34864e-05
-4.5	13.6	1.3919	2.31797e-05
-4.5	14.1	1.39899	3.21216e-05
-4.5	14.6	1.40658	4.87284e-05
-4.5	15.1	1.41469	7.53306e-05
-4.5	15.6	1.42337	0.000136719
-4.5	16.1	1.43263	0.000205792
-4.5	16.6	1.44254	0.000329712
-4.5	17.1	1.45314	0.000505649
-4.5	17.6	1.46442	0.000639899
-4.5	18.1	1.47655	0.00114672
-4.5	18.6	1.48955	0.00171269
-4.5	19.1	1.50352	0.00163964
-4.5	19.6	1.51856	0.0037007
-4.5	20.1	1.53477	0.00524552
-4.5	20.6	1.55228	0.00787836
-4.5	21.1	1.57126	0.0112563
-4.5	21.6	1.59189	0.0164921
-4.5	22.1	1.61439	0.0355859
-4.5	22.6	1.639	0.0468528
-4.5	23.1	1.66622	0.0790814
-4.5	23.6	1.69629	0.102775
-4.5	24.1	1.73078	0.194785
-4.5	24.6	1.7683	0.210126
-4.5	25.1	1.81347	0.316268
-4.5	25.6	1.8689	0.496279
-4.5	26.1	1.95701	0.927513
-4.5	26.6	2.01523	1.07065
-4.5	27.1	2.08112	1.03151
-4.5	27.6	2.15501	0.983473
-4.5	28.1	2.23868	0.924232
-4.5	28.6	2.33834	0.869039
-4.5	29.1	2.45456	0.803467
-4.5	29.6	2.59716	0.75417
-4.5	30.1	2.76991	0.712736
-4.5	30.6	2.97711	0.661897
-4.5	31.1	3.22889	0.600385
-4.5	31.6	3.53922	0.526819
-4.5	32.1	3.92792	0.449032
-4.5	32.6	4.41653	0.626715
-4.5	33.1	4.97953	0.798409
-4.5	33.6	5.61987	0.915062
-4.5	34.1	6.38934	1.02357
-4.5	34.6	7.40944	1.22402
-4.5	35.1	8.70933	1.42453
-4.5	35.6	10.3833	1.62191
-4.5	36.1	12.5626	1.81306
-4.5	36.6	15.4319	1.99519
-4.5	37.1	19.2545	2.16593
-4.5	37.6	24.8708	2.46116
-4.5	38.1	34.7224	3.05431
-4.5	38.6	50.5425	3.56377
-4.5	39.1	70.8395	4.77333
